,Cueanexo,nivel
606,220085802,Nivel inicial - Jardín de infantes
607,220099600,Nivel inicial - Jardín de infantes
608,220108001,Nivel inicial - Jardín de infantes
609,220109801,Nivel inicial - Jardín de infantes
610,220116600,Nivel inicial - Jardín de infantes
611,220123001,Nivel inicial - Jardín de infantes
612,220123100,Nivel inicial - Jardín de infantes
613,220125200,Nivel inicial - Jardín de infantes
614,220128200,Nivel inicial - Jardín de infantes
615,220128400,Nivel inicial - Jardín de infantes
616,220134200,Nivel inicial - Jardín de infantes
617,220137500,Nivel inicial - Jardín de infantes
618,220143100,Nivel inicial - Jardín de infantes
619,220161100,Nivel inicial - Jardín de infantes
620,220177900,Nivel inicial - Jardín de infantes
621,220183200,Nivel inicial - Jardín de infantes
622,220183801,Nivel inicial - Jardín de infantes
623,220188600,Nivel inicial - Jardín de infantes
624,220209200,Nivel inicial - Jardín de infantes
625,220218300,Nivel inicial - Jardín de infantes
626,220228400,Nivel inicial - Jardín de infantes
627,220228500,Nivel inicial - Jardín de infantes
628,220245400,Nivel inicial - Jardín de infantes
629,220251200,Nivel inicial - Jardín de infantes
630,220259300,Nivel inicial - Jardín de infantes
631,220261900,Nivel inicial - Jardín de infantes
632,220263400,Nivel inicial - Jardín de infantes
633,220265600,Nivel inicial - Jardín de infantes
634,220265700,Nivel inicial - Jardín de infantes
635,220266600,Nivel inicial - Jardín de infantes
636,220267300,Nivel inicial - Jardín de infantes
637,220277100,Nivel inicial - Jardín de infantes
638,260009000,Nivel inicial - Jardín de infantes
639,260009802,Nivel inicial - Jardín de infantes
640,260014900,Nivel inicial - Jardín de infantes
641,260024000,Nivel inicial - Jardín de infantes
642,260031800,Nivel inicial - Jardín de infantes
643,260033300,Nivel inicial - Jardín de infantes
644,260048800,Nivel inicial - Jardín de infantes
645,260053100,Nivel inicial - Jardín de infantes
646,260053303,Nivel inicial - Jardín de infantes
647,260054300,Nivel inicial - Jardín de infantes
648,260066000,Nivel inicial - Jardín de infantes
649,260066400,Nivel inicial - Jardín de infantes
650,260068701,Nivel inicial - Jardín de infantes
651,260076600,Nivel inicial - Jardín de infantes
652,300000900,Nivel inicial - Jardín de infantes
653,300002500,Nivel inicial - Jardín de infantes
654,300011700,Nivel inicial - Jardín de infantes
655,300013200,Nivel inicial - Jardín de infantes
656,300026800,Nivel inicial - Jardín de infantes
657,300032600,Nivel inicial - Jardín de infantes
658,300037200,Nivel inicial - Jardín de infantes
659,300039600,Nivel inicial - Jardín de infantes
660,300045300,Nivel inicial - Jardín de infantes
661,300046600,Nivel inicial - Jardín de infantes
662,300047100,Nivel inicial - Jardín de infantes
663,300048100,Nivel inicial - Jardín de infantes
664,300052400,Nivel inicial - Jardín de infantes
665,300052500,Nivel inicial - Jardín de infantes
666,300052900,Nivel inicial - Jardín de infantes
667,300054000,Nivel inicial - Jardín de infantes
668,300058800,Nivel inicial - Jardín de infantes
669,300065000,Nivel inicial - Jardín de infantes
670,300065800,Nivel inicial - Jardín de infantes
671,300066000,Nivel inicial - Jardín de infantes
672,300066700,Nivel inicial - Jardín de infantes
673,300073600,Nivel inicial - Jardín de infantes
674,300083100,Nivel inicial - Jardín de infantes
675,300084900,Nivel inicial - Jardín de infantes
676,300086500,Nivel inicial - Jardín de infantes
677,300089900,Nivel inicial - Jardín de infantes
678,300094200,Nivel inicial - Jardín de infantes
679,300100200,Nivel inicial - Jardín de infantes
680,300100600,Nivel inicial - Jardín de infantes
681,300105900,Nivel inicial - Jardín de infantes
682,300107000,Nivel inicial - Jardín de infantes
683,300109200,Nivel inicial - Jardín de infantes
684,300125600,Nivel inicial - Jardín de infantes
685,300138300,Nivel inicial - Jardín de infantes
686,300138600,Nivel inicial - Jardín de infantes
687,300140500,Nivel inicial - Jardín de infantes
688,300141800,Nivel inicial - Jardín de infantes
689,300142400,Nivel inicial - Jardín de infantes
690,300142900,Nivel inicial - Jardín de infantes
691,300155300,Nivel inicial - Jardín de infantes
692,300159400,Nivel inicial - Jardín de infantes
693,300159800,Nivel inicial - Jardín de infantes
694,300161900,Nivel inicial - Jardín de infantes
695,300165400,Nivel inicial - Jardín de infantes
696,300166700,Nivel inicial - Jardín de infantes
697,300169900,Nivel inicial - Jardín de infantes
698,300171000,Nivel inicial - Jardín de infantes
699,300179900,Nivel inicial - Jardín de infantes
700,300181100,Nivel inicial - Jardín de infantes
701,300185400,Nivel inicial - Jardín de infantes
702,300190100,Nivel inicial - Jardín de infantes
703,300190300,Nivel inicial - Jardín de infantes
704,300195900,Nivel inicial - Jardín de infantes
705,300198900,Nivel inicial - Jardín de infantes
706,300297800,Nivel inicial - Jardín de infantes
707,300297900,Nivel inicial - Jardín de infantes
708,300301000,Nivel inicial - Jardín de infantes
709,300317500,Nivel inicial - Jardín de infantes
710,300319200,Nivel inicial - Jardín de infantes
711,300319300,Nivel inicial - Jardín de infantes
712,300320800,Nivel inicial - Jardín de infantes
713,300330300,Nivel inicial - Jardín de infantes
714,300330500,Nivel inicial - Jardín de infantes
715,300341300,Nivel inicial - Jardín de infantes
716,300342700,Nivel inicial - Jardín de infantes
717,340002503,Nivel inicial - Jardín de infantes
718,340005900,Nivel inicial - Jardín de infantes
719,340024400,Nivel inicial - Jardín de infantes
720,340031600,Nivel inicial - Jardín de infantes
721,340060002,Nivel inicial - Jardín de infantes
722,340073100,Nivel inicial - Jardín de infantes
723,340075701,Nivel inicial - Jardín de infantes
724,340075704,Nivel inicial - Jardín de infantes
725,340081403,Nivel inicial - Jardín de infantes
726,340082301,Nivel inicial - Jardín de infantes
727,340082306,Nivel inicial - Jardín de infantes
728,340087602,Nivel inicial - Jardín de infantes
729,340088116,Nivel inicial - Jardín de infantes
730,340088308,Nivel inicial - Jardín de infantes
731,340088804,Nivel inicial - Jardín de infantes
732,340089015,Nivel inicial - Jardín de infantes
733,340089216,Nivel inicial - Jardín de infantes
734,340090400,Nivel inicial - Jardín de infantes
735,340091100,Nivel inicial - Jardín de infantes
736,340091101,Nivel inicial - Jardín de infantes
737,340091102,Nivel inicial - Jardín de infantes
738,340093004,Nivel inicial - Jardín de infantes
739,340093013,Nivel inicial - Jardín de infantes
740,340094003,Nivel inicial - Jardín de infantes
741,340094007,Nivel inicial - Jardín de infantes
742,340105805,Nivel inicial - Jardín de infantes
743,340105904,Nivel inicial - Jardín de infantes
744,340106600,Nivel inicial - Jardín de infantes
745,340112100,Nivel inicial - Jardín de infantes
746,340112600,Nivel inicial - Jardín de infantes
747,340113500,Nivel inicial - Jardín de infantes
748,340116803,Nivel inicial - Jardín de infantes
749,380012800,Nivel inicial - Jardín de infantes
750,380019600,Nivel inicial - Jardín de infantes
751,380020700,Nivel inicial - Jardín de infantes
752,380025600,Nivel inicial - Jardín de infantes
753,380027800,Nivel inicial - Jardín de infantes
754,380029000,Nivel inicial - Jardín de infantes
755,380029100,Nivel inicial - Jardín de infantes
756,380030000,Nivel inicial - Jardín de infantes
757,380030200,Nivel inicial - Jardín de infantes
758,380032100,Nivel inicial - Jardín de infantes
759,380032200,Nivel inicial - Jardín de infantes
760,380036600,Nivel inicial - Jardín de infantes
761,380037600,Nivel inicial - Jardín de infantes
762,380048300,Nivel inicial - Jardín de infantes
763,380055300,Nivel inicial - Jardín de infantes
764,380062800,Nivel inicial - Jardín de infantes
765,380085700,Nivel inicial - Jardín de infantes
766,380087101,Nivel inicial - Jardín de infantes
767,380087500,Nivel inicial - Jardín de infantes
768,380087701,Nivel inicial - Jardín de infantes
769,380087800,Nivel inicial - Jardín de infantes
770,380088801,Nivel inicial - Jardín de infantes
771,380090500,Nivel inicial - Jardín de infantes
772,380096500,Nivel inicial - Jardín de infantes
773,380099800,Nivel inicial - Jardín de infantes
774,380102300,Nivel inicial - Jardín de infantes
775,380104100,Nivel inicial - Jardín de infantes
776,380105200,Nivel inicial - Jardín de infantes
777,420011004,Nivel inicial - Jardín de infantes
778,420012401,Nivel inicial - Jardín de infantes
779,420012700,Nivel inicial - Jardín de infantes
780,420021101,Nivel inicial - Jardín de infantes
781,420021104,Nivel inicial - Jardín de infantes
782,420031100,Nivel inicial - Jardín de infantes
783,420040400,Nivel inicial - Jardín de infantes
784,420070000,Nivel inicial - Jardín de infantes
785,420074801,Nivel inicial - Jardín de infantes
786,420095900,Nivel inicial - Jardín de infantes
787,420098201,Nivel inicial - Jardín de infantes
788,420102000,Nivel inicial - Jardín de infantes
789,420102100,Nivel inicial - Jardín de infantes
790,420102204,Nivel inicial - Jardín de infantes
791,420102401,Nivel inicial - Jardín de infantes
792,420102500,Nivel inicial - Jardín de infantes
793,420102501,Nivel inicial - Jardín de infantes
794,420102504,Nivel inicial - Jardín de infantes
795,460006200,Nivel inicial - Jardín de infantes
796,460008500,Nivel inicial - Jardín de infantes
797,460010405,Nivel inicial - Jardín de infantes
798,460013101,Nivel inicial - Jardín de infantes
799,460018300,Nivel inicial - Jardín de infantes
800,460029100,Nivel inicial - Jardín de infantes
801,460031000,Nivel inicial - Jardín de infantes
802,460035400,Nivel inicial - Jardín de infantes
803,460036200,Nivel inicial - Jardín de infantes
804,460045600,Nivel inicial - Jardín de infantes
805,460052200,Nivel inicial - Jardín de infantes
806,460057300,Nivel inicial - Jardín de infantes
807,460057303,Nivel inicial - Jardín de infantes
808,460081500,Nivel inicial - Jardín de infantes
809,460085300,Nivel inicial - Jardín de infantes
810,460086200,Nivel inicial - Jardín de infantes
811,460086301,Nivel inicial - Jardín de infantes
812,460088100,Nivel inicial - Jardín de infantes
813,500001000,Nivel inicial - Jardín de infantes
814,500004900,Nivel inicial - Jardín de infantes
815,500007300,Nivel inicial - Jardín de infantes
816,500026200,Nivel inicial - Jardín de infantes
817,500029000,Nivel inicial - Jardín de infantes
818,500036800,Nivel inicial - Jardín de infantes
819,500038400,Nivel inicial - Jardín de infantes
820,500038700,Nivel inicial - Jardín de infantes
821,500041400,Nivel inicial - Jardín de infantes
822,500041500,Nivel inicial - Jardín de infantes
823,500043500,Nivel inicial - Jardín de infantes
824,500045300,Nivel inicial - Jardín de infantes
825,500055800,Nivel inicial - Jardín de infantes
826,500056600,Nivel inicial - Jardín de infantes
827,500058300,Nivel inicial - Jardín de infantes
828,500065601,Nivel inicial - Jardín de infantes
829,500078300,Nivel inicial - Jardín de infantes
830,500083100,Nivel inicial - Jardín de infantes
831,500089200,Nivel inicial - Jardín de infantes
832,500089900,Nivel inicial - Jardín de infantes
833,500095200,Nivel inicial - Jardín de infantes
834,500095400,Nivel inicial - Jardín de infantes
835,500098800,Nivel inicial - Jardín de infantes
836,500100300,Nivel inicial - Jardín de infantes
837,500103800,Nivel inicial - Jardín de infantes
838,500104600,Nivel inicial - Jardín de infantes
839,500104800,Nivel inicial - Jardín de infantes
840,500107700,Nivel inicial - Jardín de infantes
841,500120100,Nivel inicial - Jardín de infantes
842,500121300,Nivel inicial - Jardín de infantes
843,500124200,Nivel inicial - Jardín de infantes
844,500126100,Nivel inicial - Jardín de infantes
845,500134900,Nivel inicial - Jardín de infantes
846,500184900,Nivel inicial - Jardín de infantes
847,500196600,Nivel inicial - Jardín de infantes
848,500205201,Nivel inicial - Jardín de infantes
849,500208600,Nivel inicial - Jardín de infantes
850,500211701,Nivel inicial - Jardín de infantes
851,500226000,Nivel inicial - Jardín de infantes
852,500234900,Nivel inicial - Jardín de infantes
853,500257100,Nivel inicial - Jardín de infantes
854,500257600,Nivel inicial - Jardín de infantes
855,500258001,Nivel inicial - Jardín de infantes
856,500269600,Nivel inicial - Jardín de infantes
857,500272701,Nivel inicial - Jardín de infantes
858,500273700,Nivel inicial - Jardín de infantes
859,500274100,Nivel inicial - Jardín de infantes
860,500279600,Nivel inicial - Jardín de infantes
861,500281402,Nivel inicial - Jardín de infantes
862,500283100,Nivel inicial - Jardín de infantes
863,500283200,Nivel inicial - Jardín de infantes
864,540007800,Nivel inicial - Jardín de infantes
865,540018500,Nivel inicial - Jardín de infantes
866,540028900,Nivel inicial - Jardín de infantes
867,540029200,Nivel inicial - Jardín de infantes
868,540032403,Nivel inicial - Jardín de infantes
869,540035601,Nivel inicial - Jardín de infantes
870,540042200,Nivel inicial - Jardín de infantes
871,540057500,Nivel inicial - Jardín de infantes
872,540068202,Nivel inicial - Jardín de infantes
873,540080400,Nivel inicial - Jardín de infantes
874,540082000,Nivel inicial - Jardín de infantes
875,540090200,Nivel inicial - Jardín de infantes
876,540123000,Nivel inicial - Jardín de infantes
877,540128400,Nivel inicial - Jardín de infantes
878,540134200,Nivel inicial - Jardín de infantes
879,540137700,Nivel inicial - Jardín de infantes
880,540142803,Nivel inicial - Jardín de infantes
881,540143102,Nivel inicial - Jardín de infantes
882,540143700,Nivel inicial - Jardín de infantes
883,540158102,Nivel inicial - Jardín de infantes
884,540159603,Nivel inicial - Jardín de infantes
885,540160300,Nivel inicial - Jardín de infantes
886,540160703,Nivel inicial - Jardín de infantes
887,540161500,Nivel inicial - Jardín de infantes
888,540165002,Nivel inicial - Jardín de infantes
889,540166602,Nivel inicial - Jardín de infantes
890,540167202,Nivel inicial - Jardín de infantes
891,540168208,Nivel inicial - Jardín de infantes
892,540169203,Nivel inicial - Jardín de infantes
